Id;Text;Emotion
164442678;"Wszyscy mówią, iż Bronek jest taki miły, spokojny, nieporadny misio itd... a tu nagle debata i i blisko przegrana, atakuje rywala z każdej strony, zamiast myśleć co zrobić żeby było lepiej to wyciąga brudy konkurenta, a Polska daleko gdzieś tam...!";0
164442694;"...bbbedzie ttaki rzaad jaaaki nam ssie poddoba -";-1
164442697;"Manipulacja w kraju trwa TVP Info żenada";-1
164442708;"Komorowski o Ślązakach  dziś w  Toruniu:,, Musimy powstrzymać powrót ludzi z poglądami rodem z kopalni,,  Rozwinięcie hasła ,,zgoda i bezpieczeństwo,,";0
164442712;"Komorowski przegrał debatę, przegrał ostatnie 5 lat i przegrał wszystko.... żadne kłamliwe sondaże tego nie zmienią";-1
164442713;"Dajcie Polakom rządzić, sami się wykończą – Otto von Bismarck dlatego głosuje na dudę -żyda!!!!!";-1
164442720;"Zamiast dożynanych watach, słychać kwiki i ryki Judeopolonii. A miało być tak miło... Chyba będą nici z - \"Nur fur Juden\" i kolejnych podatków... Może jednak nie dożniecie nas!";-1
164442743;"Panowie z PO dostaliście już sms-a to do dzieła bo widzę ze zwolennicy Dudy są w większości Jak nie to nie ma pieniędzy dla was";-1
164442748;"jeden nic nie zrobił a drugi obiecuje- a do tego powoła następnie jakieś instytucje  czyli nastepna  grupa darmozjadów";-1
164442752;"Na tapczanie siedzi Bronek, Nic nie robi cały dzionek. \"O wypraszam to sobie! Jak to? Ja nic nie robię? A kto na prezydenta startuje? A kto społeczeństwo różnicuje? A kto podwyższa podatki? A kto do szkoły wysyła sześciolatki? A kto do pracy wysyła ich babki? Czy ja sie aby nie panoszę ? O - O! proszę.\" Na tapczanie siedzi Bronek, Nic nie robi cały dzionek. \"Przepraszam! A kto zgolił wąsa? A kto w metrze z ulotkami pląsał? A kto w bulu i nadzeji się łączył? A kto do inwazji na OFE dołączył? A kto gołębia pomylił z jastrzębiem? Choć to gong był tym gołębiem. A kto panią przytulił do lic? To wszystko nazywa się nic?\" Na tapczanie siedzi Bronek, Nic nie robi cały dzionek.";0
164442762;"Platformiane logo aferałów   Komorowski ze strach odstawił,a Olejnik(wielbicielka) platformy POd stół schowała i to cała POprostu   kabała";-1
164442765;"Czy to źle być Antysemitą? Odpowiem tak - to kwestia filozoficzna. Czy musimy kochać każdą nację na świecie? W końcu za przeklinanie Arabów jakoś nikt nie karze, a szkalowania ich broni pół miliona ludzi na happeningu w Paryżu. Dla mnie jak dla Polaka niezrozumiałe jest czemu traktuje się żyda jak świętą krowę. W szczególności, że nie dotyczy to wcale żydów, którzy przeszli holocaust, ale tych cwaniaków z USA, którzy blokowali ich imigrację do krainy wszelkiej szczęśliwości, oraz tych co wyjechali w latach 20-ych i 30-ych do Palestyny. Obu grup w żaden sposób nie doktnęły okropności wojny. Czas skończyć z żydami jako świętymi krowami tego świata. Żyd to żyd i nikt więcej. Dlatego postuluję, żeby w Muzeum Żydowskim w Warszawie zrobić piętrowy parking, pływalnię albo inny obiekt użyteczności publicznej. Za to żyda jako świętą krowę należy umieścić ze wszystkimi przyległościami w muzeum.";0
164442771;"Już słyszę jazgot wyznawców PiSu, że wybory zostały sfałszowane.";-1
164442860;"JEŻELI MOJE WYPOWIEDZI NIE MOGĄ SIĘ UKAZYWAĆ BO PRAWDA OBRAŻA ZŁO, TO TE WYBORY TO JEST JEDEN WIELKI PIC NA WODĘ I FOTOMONTAŻ!";-1
164442863;"ŻAŁOSNA DUDA JEGO GURU MELDOWAŁO SZCZERBATEMU KAPUSIOWI WYKONANIE ZADANIA A TEN CZOPEK Z FLAGĄ WYJEŻDża";-1
164442893;"Na analfabete Bredzisława zagłosują zastraszeni urzędnicy  i przestępcy";-1
164442900;"Te sondaże to bzdura";-1
164442943;"Zrobie to co nakazuje rozum, a on ( Ojciec Dyrektor ) nakazuje głosować na Pana Dude !";1
164442995;"brzydko się chwyta";-1
164443001;"DUDAAAAAAAAAAAAAAAAAAAAAA TYLKO";1
164443098;"Pisiory od nowa organizują grzybobranie z nagonką :):):):)";-1
164443099;"I niech tak zostanie . Gratuluję panu Komorowskiemu. Wygra bo w miarę mówi prawdę. Duda przegra bo ma fausz w oczach. No cóż.";1
163462124;"Lasy Państwowe przynoszą ogromne zyski ale o tym ignorant iii nie wie bo w lesie nigdy nie był";1
163462130;"Jaga-baba ?  No to rozumiem.";-1
163462137;"Czytając te wypociny na forum pełne propagandy PiSowskiej dochodzę do wniosku, że przebili propagandę Putina. Kaczyński i Putin mają wspólny mianownik - to są dyktatorzy.";1
163462154;"Cytując mądrego człowieka, p. Rossatiego,\" Pan Duda opiera się na obietnicach bez pokrycia \"  - ja wierzę p. Rossatiemu.";1
163462155;"Bardzo dobrze uczynił Pan Prezydent Bronisław Komorowski, że zmienił  swoje hasło wyborcze, gdyż  POprzednie było  beznadziejne. ZGODA, jaka prezentował Pan prezydent w Porzedniej kampanii każdy widział a zwłaszcza widoczne to było  w spotach, jakie pokazano pod koniec. O BEZPIECZEŃSTWIE lepiej nie wspominać bo ruscy słuchają a gen. Skrzypczak powiedział, że trzy dni to wszystko... i nici z obecnego hasła czyli WOLNOŚCI.\nPan Andrzej Duda hasła nie musi zmieniać, bo jest dobre i przynosi szczęście.";0
163462163;"Nieroby z pis-u wezcie sie do roboty a nie caly dzien na internecie i tylko skomlenie ,  pozdrowienia dla myslacych z Miedzyzdrojow !!!";-1
163462169;"tragedia\npo czwarte=znajomość języków obcych\n  żona kandydata  PIS  zna cztery języki obce \nżona kandydata PO nie zna żadnego \npo piąte=zachowanie do ludzi\nżona kandydata  PIS  bardzo grzeczna, kulturalna, taktowna, delikatna \nżona kandydata PO wg opinii pracowników kancelarii prezydenta  arogancja chamstwo brak kultury osobistej\npo szóste=doświadczenie zawodowe\nżona kandydata  PIS  bardzo dobre i bogate CV w renomowanych firmach \nżona kandydata PO brak jakiegokolwiek  doświadczenia zawodowego";1
163462185;"A jeszcze niedawno mendia katowały nas informacjami : prezydentowi ufa 70 % Polaków.";-1
163462189;"Wszystkim rzadzi hakerski system stworzony przez ludzi komora , pamietaj ze to jest mafia , banda ktora mozemy tylko my zniszczyc czyli narod ! potrzebne bylo by nam lepsze zycie w naszym kraju";-1
163462190;"A ja na ciebie kał....";-1
163462203;"Jesteś odporny na myślenie, szkoda mi cię.";-1
163462207;"P i S = Polska, Polska = P i S !!!.\nOczywiście z Najwybitniejszym Prawym Polakiem Patriotą,  Prezesem, Premierem Doktorem Prawa PANEM JAROSŁAWEM KACZYŃSKIM  i  PANEM DOKTOREM ANDRZEJEM DUDĄ !!!.\nJesteś Polakiem GŁOSUJESZ na P i S  oraz  PANÓW. JAROSŁAWA KACZYŃSKIEGO  i ANDRZEJA DUDĘ !!!.\nPAN PREMIER JAROSŁAW KACZYŃSKI i PAN  EUROPOSEŁ ANDRZEJ DUDA  to :K O M P E T E N C J A    !!!.\nPOzostali a szczególnie Pe-łOwskie ZDEMORALIZOWANE ZBIOROWISKO z bronkiem zwanym prezydĘtem  to K O M P R O M I T A C J A  w każdej dziedzinie.";1
163462212;"Juz sie nie moge doczekac tych wszystkich pieniedzy jakie Duda naobiecywal :))))";1
163462275;"Ty jesteś taki tępy czy takiego udajesz ? Człowieku lasy zajmują 1/4 terytorium Polski a ty chcesz żeby je oddali w zagraniczne łapy po to żeby mieć na wypłaty dla żydów ? Malo już Polski wyprzedali ? Malo masz zagranicznych inwestorów w Polsce ? Teraz jet ich chyba nawet więcej niż Polskich.To jak tak chcesz to ja już podziękuje tobie i Komorowskiemu .";-1
163462279;"Słowo UNIA rozumiem, ale czy ty wiesz co znaczy słowo BIUROKRACJA?\nI jeszcze jedno: UZALEŻNIENIE.";-1
163462296;"to  szybko  się  stad  zwina ! I  bezrobocie  osiągnie  40%";-1
163462299;"Broniu <3";1
163462408;"nie rozumiesz ? a kto liczy glosy ????";-1
163464961;"Młody, wykształcony, z dużego miasta? Od ilu miesięcy w W-wie?";0
163464974;"głosując na Dudę głosujesz na sekte";-1
163464987;"Brawo, jeden z nielicznych sensownych komentarzy.";1
163464994;"Zaskocze was, ale zagłosuje na Dude.";0
163465055;"A to my Ciebie oszukamy!";-1
163465060;"Bronek bez Szoguna nie da rady, przegra jak nic !";-1
163465097;"PO obejrzeniu tego filmu dowiecie się państwo kim jest Bronuś";-1
163473573;"Sam jesteś nawalony durny kundlu. Widać po pisowni a la twój Bul. Wyj dalej, skowycz ANALfabeto pelowski mierna chabeto hehehe Idę spać, bo w odróżnieniu od ciebie nie jestem pełowskim darmozjadem. nara cieciu :DDD";-1
163473575;"PiSiaki powiedzcie nam  czy wybory w niedzielę zostały sfałszowane, czy nie?";-1
163473586;"Gawiedż się podnieca , jakby to miało znaczenie kto z nich wygra.";-1
163473588;"Janie - zmanipulowany przez Yarosława, jeżeli odpowiada ci jego linia to sobie na niego  głosuj. Ja przytoczyłem jedynie kręgosłup polityczny kukiełki Kaczyńskiego - patrząc na to \"zjawisko\" z boku. Platfusów nie lubię za beznadziejne \"nicnierobienie\" i się nie zaplułem, ale ty już tak, co widać po twoim emocjonalnym wpisie. A ja po prostu nie lubię głupoty ludzi nawiedzonych. A ten koleś od Jarka spalił się w moich oczach powtarzając za Macierewiczem jego pseudonaukowe brednie. I tyle";-1
163473592;"21% dla Komorowskiego i 79% dla Dudy według sondażu powyżej. Teraz widac jak sondaże sa fałszowane przez TVN czyli TV PO. Wczesniej glosowalem na Kukiza, teraz moj glos dostanie Duda bo Komorowski nie zasługuje na poparcie polaków.";0
163473594;"wynik sondażu wp     Komorowsk - Duda 1:4\nkadencja obecnego prezydenta to kompromitacja, szkodliwa polityka zagraniczna szczególnie, nie wiem jak wytłumaczyć próbę zmiany Konstytucji i sprzedaży Lasów Pańśtwowych, gdzie głosowanie odbyło się o godz. 0:45 ( po północy). Prezydent tylko obiecywał wypłatę odszkodowań Żydom za II WŚ z pieniędzy za Lasy... Podpisanie ustaw o wieku emerytalnym, II filarze ubezpieczeń - jego likwidacja, 6 latkach etc. dyskwalifikuje  całkowicie pana prezydenta... Wszelkie inicjatywy obywatelskie wnoszące o referendum były konsekwentnie ignorowane i wyrzucane do kosza przez PO i PSL. Średnio rozwinięty obywatel ma świadomość sfałszowania ostatnich wyborów samorządowych. I to na dużą skalę. Prezydent powiedział, że jest ok. Nie zdarzyło się przz 5 lat, aby prezydent stanął po stronie obywatela i powiedział, sprzeciwiam się panowie posłowie, tak nie można.... może by to nic nei dało, ale.... wszystko podpisywał, nawet ustawy, które łamały Konstytucję....";-1
163473597;"Może mnie zganicie ale ja nie chcę by nas Niemcy rozkradli ale ja bym wolał, zamiast Kumorowskiego żeby mną zarządzał właśnie NIemiec. Miałbym pracę  opiekę medyczną, wypłatę na czas i na pewno mieszkanie.";0
163473598;"-Co ja mam zrobić, żeby nie wyjechać do Brukseli?\n-panie prezydencie, prosze wziąść kredyt i zmienić pracę...\n-ja pięć lat byłem prezydentem..\n-ale pan nie wie,że słupki poparcia dla pana Dudy idą w góre a pana w dół..hohohooo!";-1
163473602;"Czy Wy nie widzicie obłudy w wykonaniu Andrzeja Dudy? Mówił że mają być referenda,a nagle okazuje się że nie w kwestiach światopoglądowych i podatkowych. To nad czym będzie można głosować? Nad tym, który kolor jest ładniejszy?";-1
163473607;"cyrk to jest teraz szczegolnie podczas kampani bronka codziennie nowa gafa mysle obcy wywiad kazał mu udawać chorego zeby go nie posadzili za te rzeczy  co ma na sumieniu...";-1
163473643;"Może być i III tura, jak się ci niezdecydowani dobrze rozłożą .)";0
163473649;"Komorowski zwijaj mandzur !";-1
163473653;"wystarczy ze jesteś pieskiem na swoim podwórku, wielkopolski burku :)";-1
163473660;"Nie tym razem.)";0
163473682;"nie mam żadnego argumentu za Szogunem, niestety nie zgadzam się na państwo wyznaniowe Dudy, dlatego nie mam wyboru";0
163473685;"PO razem z prezydentem stają na głowie, machają wyborczą marchewką byle zostać u władzy... NA CO NAM TAKA WŁADZA???????????";-1
163473713;"Zatem umyj się i zmień onuce bo zapachy czuć w całym necie i zmień słomę w gumo filcach na letnią.";-1
163473735;"Piszesz że \"robił to co mu kazali z PO\" -  \n\nnie wiem czy jesteś tak naiwny czy może nie chcesz kojarzyć faktów ! - czyim kandydatem jest Duda ? niezależnym czy może jednak to 'maska' wielebnego Jarosława Kaczyńskiego ??\n\nFakt że Bronek ostatnio zachowuje się ''niemedialnie'' ale nie przekreślaj tego co zostało zrobione .  a jak tego jeszcze widzisz to może załóż okulary i .... nie pluj na swój kraj !  mały/wielki hipokryto";-1
163473737;"Dlaczego duduś śpiewał \"ojczyznę wolną raczam nam wrócić Panie\" ? Czy jak wygra wybory to ojczyzna już będzie wolna ?????";-1
163474760;"I prezydent zostanie.";1
163474765;"Głosując na Dudę głosujecie na nacjonalizm! Adolf Hitler był nacjonalistą.\nKomorowski nic nie zrobił? prawda, ale Duda tak samo nie zrobi dokładnie nic!!!\nNajwiększe nieszczęście dla Polski to PIS i Andrzej Duda.";0
163474774;"Farsa i żenada w wykonaniu obecnego prezydenta. Kompromitacja urzędu i tyle.";-1
163474784;"jeśli wygra Duda to nie ręczę za siebie!!!!!!!!!!!!!!!!!!!!";-1
163474803;"Macierewicz ci pomoże hahaha :)";-1
163474819;"w końcu nastąpi normalność";1
163474854;"Te typy tak mają";-1
163474857;"Precz z Komorowski, to najgorszy prezydent!!!!! on nic nie umie!!!!";-1
163474859;"A ty na dziadka klozetowego w ministerstwie rozrywki.";-1
163474870;"Wiemy o tym i będziemy pamiętac przy urnach w maju i jesienią.";-1
163474876;"Chłopie! W \"Trybunie Ludu\" zrobił byś wieeelką karierę.";-1
163474886;"Mnie wystarczy, że jest. Jak Duda zacznie działać, to jego działania mogą przynieść więcej szkody, niż pożytku, zwłaszcza jak decyzje będzie za niego podejmował Kaczyński.";-1
163474887;"Andrzej Duda, Andrzej Duda da nam cuda, pomniki, ronda, ulice ŚP Lecha, a nad nami będzie toruński klecha.\nPozdrawiam.";-1
163474896;"ZniUsl ortografie!";-1
163474927;"Jasne, kup wieśniaka, czereśniaka i chama dla Polaków spod żyrandola. A tak właściwie, to ile wam, za te posty PO płaci?";-1
163474928;"Nigdy nie zagłosuje na PiS! Ale w wyborach prezydenckich zagłosuję PRZECIWKO Komorowskiemu.";-1
163474944;"Bronek i jego POlszewicka partia istnieją już tylko teoretycznie";-1
163474960;"dobry towar bracie wyluzuj troche bo zeswirujesz ziom";1
163474978;"Bronek maryska juz przegral, bu ludzie uswiadomili sobie jaki z niego cienki bolek!";-1
163474982;"Zrób sobie procę i każ komuś strzelić sobie w ten pogięty umysł.";-1
163475032;"TEGO W TVN NIE ZOBACZYCIE............- Komorowski zabłądził. Chwalił \"Kościerzyn-Koźle\", ale był w... Kędzierzynie-Koźlu Komorowski zabłądził. Chwalił \"Kościerzyn-Koźle\", ale był w... Kędzierzynie-Koźlu - niezalezna.pl foto: Zbyszek Kaczmarek/Gazeta Polska Bronisław Komorowski gościł w Zakładach Azotowych w Kędzierzynie-Koźlu. Chciał pochwalić gospodarzy, ale zaliczył gigantyczną wpadkę. Prezydent przekręcił bowiem nazwę miasta, w którym przebywał. Czy można mówić o przejęzyczeniu, skoro powtarzał swój lapsus kilkakrotnie, czy może jednak był kiepskim uczniem z geografii? Filmik z kuriozalną pomyłką Komorowskiego pokazała telewizja TVM";-1
163475056;"LEPSI BISKUPI BO POLACY NIZ FARYZEUSZ E BO NIEPOLACY";-1
163475079;"wreszcie zmiana !!!";1
163475086;"JUZ NIEDLUGO zydo-faszystowskich ZDRAJCOW z obecnego NIERZADU BEDZIEMY WIESZAC!!!!!!!!!!!!!!!!!!!";-1
163475096;"Ten sondaż jest na pewno sfałszowany, trzeba powołać komisję śledczą w trybie wyborczym!";-1
163475099;"Jak to kto wygra, na pewno Bronek, a jak nie, to mu się POmoże.";-1
163475105;"Jasne że chcemy.Nie chcemy kolejnej republiki zakłamania PiSowskiego.";-1
163475107;"Prawda i wspólnota !!! To co charakteryzuje wygrany !!!";1
163475110;"NIE ODWAZYLI BY SIĘ TAK SKŁAMAC\nCHOCIAZ W TYM KRAJU WSZYSTKO TERAZ MOZLIWE";-1
163475149;"No to Antek policmajster będzie będzie miał robotę.";-1
163475201;"A Bronek powróci na zmywak.";-1
163475203;"NAJWIEKSZY REZIM I OKUPANT TO komoruski Z wsi";-1
163475212;"Duda wam da Smoleński ,SKOKI, CBA";-1
163475229;"DUDA...DUDA...DUDA...";1
163475247;"to już nikt nie został! Tylko walnięci i samobójcy. Rety, co za kraj! No i jeszcze ci w Anglii, co uciekli. Gratuluję dojrzałych opinii. Jakie opinie, takie wybory...";-1
163475267;"A czasami Duda nie ma na drugie Bolek? By pasowało.";-1
171083670;"Napiszę, że swój głos w wyborach oddałam na byłego prezydenta. Myślałam,  że jest człowiekiem prawym i szlachetnym. Niestety po dzisiejszym zaprzysiezeniu moje zdanie zmieniło się. Pan Komorowski śmiał się dopóki ktoś mu nie zwrócił uwagi, że jest kamerowany. . . Członkowie PO pokazali,  że są ludźmi bez kultury i chamscy. Tez miałam o nich inne zdanie. Cóż rozczarowałam się.  Wiem, że w październiku mojego głosu nie zdobędą.  Nikt go nie zdobędzie,  bo nie ma godnej partii w Polsce. Obecnemu Panu Prezydentowi życzę powodzenia w realizowaniu obiecanych celów.  Gratuluję wystąpienia,  które było naprawdę dobre...";1
171083672;"a moze przypomniec ci pisowska du....spiskowanie Lipinskiego z Beger?co ,to byly zarty!";-1
171083692;"gościu włącz TV i słuchaj ze zrozumieniem, co mówią kapłani, bo piszesz głupoty,jest zupełnie odwrotnie,obrażasz ludzi wierzących. gdzie tolerancja i akceptacja myślących inaczej???????????";1
171083727;"To była ocena Komorowskiego w trakcie i PO 5 latach prezydentury, że nie wsPOmnę  przyśpieszonych wyborów, buszowania PO gabinecie śp. Lecha Kaczyńskiego, kiedy wrak jeszcze dymił oraz PO ogłoszeniu wyników 5 min. PO 20:00 - jeszcze przed otwarciem urn wyborczych. A POtem jeszcze te Ordery Orła Białego dla  PKW (szkolonej w Moskwie - wiodomo kolebce demokracji) n- w dwa miesiące PO wygranych wyborach.";-1
171083733;"Szogun spadaj na drzewo! Nie będę za tobą płakał.";-1
171083745;"RP na poziomie kapitalistycznym.\nZaraz OBAMA pochwali zarządzających za głupotę i służalczość wobec murzyna oraz żydów.\nRP i Rumunia są  gotowe umierać za imperializm zachodni. \nRosja znów będzie musiała dać Polakom tereny do rozwoju narodu Polskiego do czasu aż zachód ich nie ogłupi i obłupi.\nHitlerowcom zawdzięczamy powstanie wolnej RP.Niemcy to nasi najlepszi przyjaciele po żydach.";-1
171083766;"Nie rob drugiemu, co tobie niemile!";1
171083803;"Ale to Budyn objal stery po prezydencie Komorowskim.";0
171083879;"a dojdą do władzy ludzie powiązani z grupą  Kornhauser...";-1
171083887;"Na jesieni w wyborach trzeba do końca 'dorżnąć' PO watahę nierobów i kombinatorów.";-1
171083898;"A co powiesz o p. Pawłowicz, kultura pełną gębą, nie pochwalam takiego zachowania, ale więcej nie kulturalnych zachowań widzę u posłów Pis-u.";1
171083913;"jak nic nadajesz sie na posła PO";-1
171083919;"PO to banda buraków i nic tego nie zmieni - to są fakty";-1
171083933;"Buuuuuuuuuc";-1
171083936;"Szkoda,że wcześniej w ten sposób nie komentowałeś pisowskiego chamstwa .";-1
171083971;"nie no PO daliście plamy do szeregu musicie wrócić";-1
171083974;"\"Każdego więc, który mię wyzna przed ludźmi, i Ja wyznam przed Ojcem moim, który jest w niebie.\nAle tego, kto by się mnie zaparł przed ludźmi, i Ja się zaprę przed Ojcem moim, który jest w niebie.\"";0
171083979;"jedne świnie odchodzą , a drugie nadchodzą ..... 5 minut juz mieli swoje i co zrobili , PO mnie rozczarowała , ale PISu się boję , bo jak zaczną pomniki stawiać , rozwalać wszystko i snuć teorie spiskowe , to po prostu  masakra";-1
171083984;"Najlepszym rozwiązaniem jest samorozwiązanie Platformy Obywatelskiej i wycofanie się z polityki";0
171083994;"Mozna łatawo pogodzic... przeciez katoliczyzm to odłam sekciarski religgi chrzesciajnskiej .. pocodzenia żydowskiego .. a wiec nie ma zadnych przeszkód  Jest wiele elementow wspolnych .. ktore mozna pogodzic.";-1
171084001;"Zgoda, ale historycznie PIS nie był w tej kwestii święty, wręcz odwrotnie. Słowem: :jakie jechało. takie zdybało:.";0
171084012;"lipa bo cenzura jest w onecie";-1
171084023;"wszystkie wpisy to nieroby pisowskie po licencjatach , na garnuszku mamusi ,licza ,że DFuda da im robote za 6 tys netto! a tu zonk!Wszystkie koryta zajete ,niektore przez byłych komuchów!";-1
171084026;"Chlop ze wsi wyjdzie, wies z chlopa jak widac juz nie koniecznie.";-1
171084055;"kwedncenoceporcoencoeriemnoedmnlkemremr krus.\n\nTyle zrozumiałem z twojego posta.";-1
171084056;"Żadna strata .";-1
171084058;"Podstawowa zasada Polaków - NIE GŁOSUJEMY NA ŻYDÓW !!!!!!!!!!!!";-1
171084065;"Ty już niedługo nic nie bedziesz obchodzić.";-1
171084069;"musisz wziaść juz pieniądze za hejty na forum bo komorowski oczyscił kase prezydęcką do cna.wiem zgłos sie do kopaczowej koparki (takiej widźmy) ona jeszcze jakies grosze ma moze ci wypłaci nie wiem cos około 0.80 gr za hejta 9ponoć płacą-tak słyszałem).No cóż mało płaci po-biednieje już do jesieni blisko, a później zakład karny i wiezienie";-1
171084093;"bez karteczki? super, brawo p.prezydencie ale wojska i ukrainy nie popieram i nie bede popierał";-1
171084094;"Duda, w czasie kampani obiecałeś 500 zł na każde dziecko. Już zapomniałeś?";0
171084095;"WRESZCIE! - posłowie nauczyli się gestu pojednania i miłości do władzy od  PISowskiech hołoty i obrońców Krzyża";-1
171084101;"Duda mówi że za Kaczyńskiego wszyscy byli traktowani równo, ciekawe w kontekście słów Kaczyńskiego do jednego z wyborców \"spieprzaj dziadu\".";0
171084102;"Wyborcy ze spoleczenstwa i narodu polskiego - czy zdaliscie sobie dzisiaj sprawe z tego  jakich to ludzi wybieramy do sejmu i jakich to swoich partyjniakow ustawiaja partie na swoich listach wyborczych?";1
171084105;"Zaczynam hodowac kury, bo chyba wzrosnie zapotrzebowanie na jaja, a ja dla dobra ojczyzhy zrobie wszystko.";1
171084120;"Inauguracja zupełnie do dudy";-1
171084121;"Coście wszyscy tacy oburzeni, nauczyli siè od najlepszych w tym fachu";-1
171084136;"POkzali wioche i do narodu mają takie same zachowanie tylko baty wwwyborach mogą ich czegoś nauczyć.";-1
171084162;"no przecież tego nauczyliśmy się od was szczujnio pisoska, słaba pamięć, mam przypomnieć Powązki, wiece wyborcze prezydenta Komorowskiego?????.";-1
171084173;"od Powskich chamów nie oczekują Polacy już niczego. Jesienią wam powskie trolle podziękujemy";-1
171084188;"CZŁOWIEK NIEZŁOMNY!!!!!!!!!!!!!!!! Toś mnie brachu powalił, a meldunek prezesowi o wykonaniu zadania też złożono ? Jak z nikogo zrobić prezydenta, to fenomen Dyzmy";1
171084217;"teraz trzeba poczekać na te obiecanki prezydencki 500 zł na każde dziecko ,obniżenie wieku emerytalnego";1
171084225;"napisz do radyja ,to ci zamieszcza, zapytaj tylko o tajemny nr kartofla!";-1
171084238;"BOŻE ! CO za CHORY KRAJ  !  Na wszystkich, \"polskich\"  stacjach informacyjnych , puszczają mszę za tego neptka !!!  ZGROZA   !!!";-1
171084267;"DZISIAJ W NIEBIE WIELKI BAL !!! LECH z MARIĄ  świętują";1
171084283;"Gdzie te głodne dzieci bo ja takich nie znam.A może są ale w urojeniach tego pana co chce być prezydentem wszystkich Polaków.ha ha";1
171084287;"brak klasy w tak ważnej uroczystości";-1
171084293;"Przestań bezkrytycznie wierzyć we wszystko co zobaczysz i usłyszysz w TVN.";1
171084308;"BO to świnie oderwane od koryta pani Kopacz to jest twoje PO  i ty chcesz wygrać wybory z tymi nieudacznikami którzy nie posiadają kultury inteligencji a co tu mówić zachowaniu wstyd na cały świat";-1
171084332;"Znaczy - \"elyta\"";-1
171084367;"prostactwo to orędzie Dudy!!!";-1
171084397;"A POtem...rozliczymy!";-1
171084430;"Poczytaj capie o syjonistach i dopiero zabieraj głos. Ta rodzina nie jest syjonistyczna";-1
171084434;"Hurra ! Niech żyje galicyjski goguś, łapacz goferków ryżowych i żongler bohomazami krzyżackimi !  Hip hip ! Niech żyje !";-1
171084446;"No i gdzie cenzura onetu???";1
171084510;"Czy nie za dużo wymagasz od Żydów !!!!!!";-1
171084526;"Mysmy widzieli ten rozsadek pidczas tzw mszy gdzie wianuszek zepsutych i zlych do szpiku kosci starcow zwsnych pis kupami pietdzil az chcialo sie telewizor rozbic wvdrobny mak a duda wpatrywal sie wvtych starych pedryli.jak sroka w gnat. To mowi na wszystko";0
171084540;"Olo, degenereacie. Chlej dykte!";-1
171084583;"No cóż, taki zwyczaj wprowadzili sPiSkowcy, to już tak będzie.";-1
171084613;"Wyszly wiechcie slomiane z butow, to kultura PO i PSL.Zenada!!!!!!!!";-1
171084619;"Po tym orędziu tak przekrojowym którego założenia i ich realizację zweryfikuje czas - i my - wyborcy, jedno nie podlega kwestii : Wreszcie mamy Prezydenta który potrafi bez kartki , z \" głowy \"mówić prosto, sensownie i klarownie , bez jąkania, dukania przekazać to co chce rodakom.Czapki z głow rodacy. I co jest godne podkreslenia - Prezydent zwtócił uwage na fundamentalną sprawę - porozumienie i chęć pracy dla dobra kraju i naś \nprzez wszystkich polityków nie patrząc na opcję polityczną. I tak sie dzieje w wielu krajach demokratycznych gdzie mimo różnić politycy wypracowują rozwiązania polepszające życie ludzi i rozwijające gospodarkę. a nie wieczne spory i walka o koryto.";1
171084623;"TU UKAZAŁA SIE ZGODA NARODOWA !!!!!!  Z KINDŻAŁEM I MIZERYKORDIĄ W ZĘBACH!!! TAKA TA NASZA ZAS***  ZGODA POTARGOWICKA !!!!   WYWYSZSZYLI SIE POnad WSZYSTKICH I DOROBILI SIĘ NA POSTKOMUNISTYCZNYM USTROJU!  OJCIEC ZAPIEPRZAŁ PRZY ODGRUZOWANI WARSZAWYH ZA   BOCHENEK [2kg ] CHLEBA ! A ONI UWAŻAJA ,ZE TO JEST NASZE!    TAK WG DORADCÓW  W ROZKRADANIU PRL!  np  SMAROWÓZ Z WROCŁAWIA  PO  S .WOJ .   ROZWINĄŁ FIRMĘ  TRAILEROWĄ [TIR]   WYTRZEPAŁ Z KAPUCYNA ! ?  DLA KOGO TRZYMACIE ZIEMIE W WARMIŃSKO -MAZURSKIM?\nPO MOIM TEŚĆI śp W GIŻYCKIM,ROZENSTOCKIM ,MRĄGOWSKIM   ____ NIE MAJA SZWABY WSTEPU  /bo jako urzędnik państwowy z patentem wiedział co robić !!!    gdzie s.ą dzisaj takie szkoły?   [tylko nepotyzm się liczy [Cimoszki, Wałęsiaki, i ine dzieciak/";-1
171084631;"Chamskie zachowanie. To wybrany prezydent czy się komuś podoba czy nie. Moje dziecko w przedszkolu lepiej się zachowuje.";0
171084637;"komentarz rewelacyjny - gratuluję";1
171084657;"ZA to BYDŁO PIS umie się zachować na cmentarzach!";-1
171084659;"POwskie świnie pokazały na co ich stać.";-1
171084661;"co za obłuda !!!";-1
171084666;"Chołota z PO to Ukraincy i żydzi --- Polacy im dziekują i na smietnik tak jak KLD Bieleckiego \nWarto bylo sie tego doczekac  !!!";-1
171084694;"Przyjmę 20 na \"kwaterę\".";-1
171084695;"Przeżyliśmy potop szwedzki,  przeżyjemy i pisdziecki";-1
171084716;"brawo:)))))";1
171084741;"Kultura nie jest mocna strona Polakow.";-1
171084747;"Kolejny pokaz klasy polskiej elity politycznej. Żałosne. Nie szanuje się powagi powstań narodowych, ceremoniałów,  pogrzebów, więc i sejm (celowo z małej litery) nie odstaje od poziomu rynsztoka.";0
171084773;"Pilnowali, aby niektórzy nie wnieśli tam czosnku !";-1
